5152	what drives the value of a stock   duplicate 
5155	for insurance  why should you refuse $4 000 year for only 10 years and prefer $500 year indefinitely 
5156	auto loan and balance transfer
5158	advice on low risk long term strategy for extra cash 
5159	put a dollar value on pensions 
5160	should i use a bank or a credit union for my savings account 
5165	i have savings and excess income is it time for me to find a financial advisor 
5166	where can one graph portfolio performance over time 
5167	what is an accounting term that factors growth as a function of time and discount rate 
5168	how can we get a hold of our finances again  with much less time to spend on accounting and budgeting  due to the arrival of our child 
5169	how do i interpret these income tax numbers for chinese public company dangdang inc  dang  
5174	should i try to negotiate a signing bonus 
5175	home insurance score drastically decreases after car insurance claim 
5178	formula that predicts whether one is better off investing or paying down debt
5179	what is a formula for calculating equity accumulated while repaying car loan 
5180	tax advantages of using 529 plans to save for childs education 
5183	should i learn to do my own tax 
5184	how to search efficiently for financial institutions  credit cards  etc  at least in canada  
5185	invest in low cost small cap index funds when saving towards retirement 
5187	payroll taxes on exercised stock options
5188	how to manage paying expenses when moving to a weekly pay schedule and with a pay increase 
5189	thorough description of yield to maturity 
5191	payment default penalties on annuities
5192	investment for young expatriate professionals
5193	why does further borrowing always mean permanent extra mortgage accounts 
5194	which novo nordisk ticker is most tax efficient in a uk sipp 
5195	mortgage vs car loan vs invest extra cash 
5196	i might use a credit card convenience check what should i consider 
5197	meaning of  credit 
5198	what exactly changes following a stock split  why doesnt  shares   on the following sec balance sheet  change 
5201	how to understand the caculation of interest for credit cards 
5202	institutional ownership — why is it so convoluted
5205	how to quickly track daily cash expenses that dont come with a receipt 
5206	is it a good idea to get an unsecured loan to pay off a credit card that wont lower a high rate 
5207	current accounts reward schemes and reciprocal standing orders 
5210	what actions should i be taking to establish good credit scores for my children 
5211	resources to begin trading from home 
5212	investing account options
5215	how do i apply for a mortgage after a cash closing on a property 
5218	stocks  where can i find a list of bankrupt diluting stocks in the us  
5219	how much of a down payment for a car should i save before purchasing it 
5223	w 4 was not updated when moving from part time to full time  still showed tax exempt what happens now 
5225	calculating the value of an investors inventory
5227	wage earners of age ≥ 60 with dependents  what life insurance  if any  should they buy 
5228	how does the bank irs know whether a bank transfer over $14k is a gift or loan repayment 
5231	where to find csv or json data for publicly traded companies listed with their ipo date 
5232	what is a straddle 
5233	what is systematic about systematic investment plan  sip  and who invented it 
5235	leasing a car i intend to buy
5236	should i close unused credit cards before applying for another 
5238	unemployment insurance through options
5239	next steps for  not me   a recently divorced single mom  in california  with a 2yr old
5240	1099 misc vs k 1 — duplicated numbers 
5241	mortgage vs cash for us home buy now
5242	construction loan for new house replacing existing mortgaged house 
5243	how to interpret stock performance charts  vs s p 500 
5244	what questions should i ask a mortgage broker when refinancing a condo in wisconsin 
5245	is socialtrendcom or and feelthetrendcom legitimate  
5246	my university has tranfered me money by mistake  and wants me to transfer it back
5247	efficient international money transfer
5251	how can the samsung upgrade programme offer 0  apr 
5252	what are some sources of information on dividend schedules and amounts 
5254	how do i calculate the quarterly returns of a stock index 
5255	thrift saving plan  tsp  share price charts
5257	if i plan to buy a car in cash  should i let the dealer know 
5258	is there a good tool to view a stock portfolios value as a graph 
5260	what is the equivalent of the qqq in the uk for the ftse 100 
5263	better approach to close loans 
5266	how much financial information should a buyer give an estate agent 
5268	why real estate investments are compared via  cap rate  
5270	free service for automatic email stock alert when target price is met  
5272	is investing in housing considered an adequate hedge against inflation 
5274	what is this discrepency between fidelitys and googles stock price chart  large price spike 
5275	where can i find the dividend history for a stock 
5278	overnight charges for brokers holding stocks 
5280	that  write your own mortgage  thing  how to learn about it
5283	what resources can i use to try and find out the name of the manager for a given fund 
5284	is there an online cost basis calculator that automatically accounts for dividend re investments and splits  
5286	can googlefinance access total return data 
5288	credit card grace period for pay  wait 1 day  charge 
5289	applying student loan proceeds toward tuition 
5290	is a stocks trade size history publicly available  
5291	non eu student  living in germany  working for a swiss company   taxes 
5292	online tools for monitoring my portfolio gains losses in real time 
5295	will indian young ones lose 18  of their epf with new tax as per budget 2016 
5297	why is it in a company’s interest to have high stock prices   duplicate 
5299	what impact does trading in a car have on your credit score 
5303	transfer car loan for better interest rate
5306	whats the best online tool that can track my entire portfolio including gains losses  
5310	interactivebrokers  how to calculate overnight commissions for cfd 
5313	multiple hard inquiry for a single loan from car dealer 
5315	i cant produce a title for a vehicle i just traded
5317	evaluating an endowment policy for its fairness against other tax saving options in india such as ppf  epf and even fds
5318	do i have to explicitly apply for claim of tax rebate u s 87a in india
5320	could ignoring sunk costs be used to make an investment look more attractive when its really not 
5321	i would like to publicly share the details of my investment portfolio what websites add value in this regard 
5323	at what damage amount should i pursue a homeowners insurance claim 
5324	good way to record currency conversion transactions in personal accounting software 
5326	should i use a tsp loan 
5327	how to start investing thinking about money as a young person 
5329	should i take a personal loan for my postgraduate studies 
5330	in canada  are options available to subsidize conversion of a house into an energy efficient house 
5331	exercises of employee share options
5333	term loan overpayment options  applied to principal  or  
5334	should i carry less renters insurance if i can self insure 
5337	can a f 1 student visa holder loan a car from bmw 
5341	is it beneficial to my credit score if i close my youngest credit lines while preserving my current credit utilization rate 
5343	 international credit report  for french nationals 
5346	rent home temporarily with new owner occupied loan
5347	car loan life insurance
5348	calculate a weekly payment on a loan when payment is a month away
5349	do i have to repay the first time homebuyers tax credit if i refinance 
5352	where to find site with earnings calendar 
5355	best free web app or tools to track ones cash flow 
5356	historical stock prices  where to find free   low cost data for offline analysis  
5357	book or web site resources for an absolute beginner to learn about stocks and investing  
5359	where can i find the nominal price of a stock prior a split into multiple companies 
5360	how to buy out one persons share of a jointly owned vehicle with the lowest taxes and fees
5364	what is the best use of  spare  money 
5367	buying a house for a shorter term
5368	why not pay in full upfront for a car 
5371	buying a car   advice needed
5373	how much does a landlord pay in taxes 
5374	what were the main causes of the spike and drop of dryss stock price 
5376	can a bank statement be submitted as a proof of investment 
5377	google free real time stock quotes
5379	interest on amount exceeding cc balance 
5380	can somebody explain  leveraged debt investment positions  and  exposures  in this context for me  please 
5381	question about large capital gain
5382	what is the real monthly cost of a car 
5383	how to plan in a budget for those less frequent but mid range expensive buys 
5384	do individual stocks have futures trading
5385	what percent of a company are you buying when you purchase stock 
5387	united kingdom  where to save money for a property deposit
5388	wash sale rules in india  nse bse 
5389	what is the average yield on high grade corporate bonds as of now 
5390	definition of  secular  in the context of markets 
5391	effect of bond issue on income statement 
5395	in nyc is there sales tax on services like computer   cell phone repair 
5397	what is the correct pronunciation of cagr 
5398	is it legal to charge interest on interest 
5401	trading an fha loan to bank for an reo
5402	is it impossible to get a home loan with a poor credit history after a divorce 
5405	pay off car or use money for down payment
5406	22 year old inherited 30k from 529 payout   what is the best way to invest 
5408	what college degree should i pursue to learn about stock and forex markets 
5410	dealership made me the secondary owner to my own car
5412	why is it good to borrow money to buy a house 
5413	first time home buyer how to negotiate price 
5415	first time investing advice  canada 
5418	calculate investments interest rate to break even insurance cost  duplicate 
5422	what are some good books for learning stocks  bonds  derivatives etc for beginner with a math background 
5427	how do auto loan payments factor into taxes for cars that are solely used by dependent s  
5428	can you help me find an etf selection website that evaluates my etf holdings 
5429	evidence for timing market in the short run 
5432	can my rent to own equity be used as a downpayment 
5433	possible replacement for quicken
5434	questioning my realtor
5435	getting over that financial unease  budgeting advice
5439	should i get a auto loan to diversify my credit lines if i have the cash to pay upfront
5440	is cfd a viable option for long term trading 
5446	where i can find s p 500 stock data history  
5453	shareholders meetings — the announcement of significant news
5454	online service that computes implied volatility 
5455	outstanding car bill  and i am primary but have not driven it for 2 years
5458	how can i get a home loan within 2 years of bankruptcy 
5460	paying off a loan with a loan to get a better interest rate
5461	refinancing a vehicle  longer term with extra in the kitty  or shorter term and just make scheduled payment 
5462	accounting for currency depreciation
5463	remitting money to india towards home loan repayment
5464	resources on buying rental properties
5465	how can i get the car refinanced under my name if my girlfriend signed for the loan 
5466	how to pay for alzheimers care 
5467	what are my tax advantaged investment options at a university job 
5468	historical data files for nyse nasdaq daily open close price data 
5477	are reit worth it and is it a good option to generate passive income for a while 
5479	what is the best approach to save money for college for three kids 
5480	is it possible to know the probability that a trade is successful 
5483	ways to get individual securities from etfs
5485	will an etf increase in price if an underlying stock increases in price
5487	any loop holes for owner occupancy 
5488	what etf or other security tracks closest to 30 year mortgage rates 
5491	historical p e ratios of small cap vs large cap stocks 
5492	what is a good way to keep track of your credit card transactions  to reduce likelihood of fraud 
5493	separating money in bank account without opening another account
5495	source s  for hourly euro usd exchange rate historic data 
5496	when i pay off my mortgage loan  what would really happen 
5497	what kinds of exchange traded funds  etfs  should specifically be avoided 
5499	passive vs active investing past performance comparison data 
5500	should i switch to this high rate checking account for my emergency fund 
5501	is it possible to be subject to cash withdrawal even if you dont use atm 
5503	tax considerations for selling a property below appraised value to family 
5505	can i deduct interest and fees on a loan for qualified medical expenses 
5508	what is shareholders equity in balance sheets 
5509	dad paying for my new home in cash how can i buy the house from him 
5511	pay off car loan entirely or leave $1 until the end of the loan period 
5513	can you explain why these items are considered negatives on my credit report 
5515	is the chrysler extended warranty coverage worth it 
5517	does a larger down payment make an offer stronger 
5519	can an immigrant get a mortgage in the us 
5521	like a roth ira for intellectual property  offshore assignment 
5524	sell home to buy another home for cash
5527	how can i tell if this internet sales manager is telling me the real  true cost  of a new car to the dealer
5528	how to fund sabbatical to prepare house for sale 
5530	complete opposite calculations and opinions   using loan to invest   paying monthly installments with monthly income
5532	first time investing in real estate  looks decent 
5537	what is title insurance  and should i get title insurance for my home 
5538	any good software for value investment  
5539	how can risk reward relationship exist  since the losses due to the risk should offset the reward 
5540	what does pmi mean 
5542	refinance a land loan into a mortgage loan
5544	line of credit for investment
5545	calculating theoretical present value
5548	can value from labor provided to oneself be taxed 
5549	pros   cons of being more involved with ira investments  duplicate 
5552	how do i choose 401k investment funds 
5554	question about being a resident
5555	will i always be able to get a zero interest credit card 
5558	why are fund managers average minimum purchase price from form 13f the same 
5561	what is the incentive for a bank to refinance a mortgage at a lower rate 
5562	what are good games to play to teach young children about saving money 
5563	is refinancing my auto loan just to avoid dealing with the lender that issued it a crazy idea 
5564	how to see a portfolios overall profit or loss on yahoo finance 
5566	how do i factor dividends and yield into the performance of a security 
5567	how much in cash equivalents should i keep in the bank   duplicate 
5568	need something more basic than a financial advisor or planner
5569	whats the difference between  index  and  accumulation  tracker funds 
5570	can future rental income be applied to present debt to income ratio when applying for second mortgage 
5574	what prevents investors from buying high yield stocks and selling them as soon as their dividend is paid out 
5576	implementation of risk managed momentum strategy
5577	pay for a cheap car or take out a loan 
5579	should i make additional payments on a fha loan  or save up for a refinance 
5580	checking the math on a truth in lending disclosure
5581	remortgaging my home to release capital for second property
5583	is a real estate attorney needed for builder deposit contract 
5585	is there any site you can find out about the bonus features of credit cards 
5586	what is the difference between protected equity loan vs equity loan 
5587	should i trade in a car i own to lower my payments on a new lease 
5589	why do moving average acts as support and resistance 
5590	sell or keep rental property 
5591	is it common for a new car of about $16k to be worth only $4 6k after three years 
5596	 convertible  debt note bond debentures  which of these are the same or different 
5597	error in my car loan papers  what do i do 
5599	how to check stock prices online 
5600	stranger in asia wants to send me $3000 in europe over western union because he  likes me    duplicate 
5601	buying a home   brokerage fee
5605	are there any disadvantages of progress draw mortgage 
5606	what are the differences between an investment mortgage and a personal mortgage 
5608	is there a good book that talks about all the type of products to invest  
5609	is it adventageous to expedite my wedding before the new year for tax savings 
5610	how can i find if i can buy shares of a specific company 
5611	buying a house  how much should my down payment be 
5612	hearing much about dave ramsey which of his works is best in describing his  philosophy  about money 
5613	how can this be enough to fund a scholarship in perpetuity 
5614	sell your home and invest in growth stock mutual fund
5617	new or used car advice for recent college grad
5619	is there such a thing as a non fdic savings account  which earns better interest 
5620	whats the fuss about identity theft 
5623	what are the disadvantages of using a small leverage 
5625	calculate how much interest i will pay given a creditcard balance and a monthly payment 
5628	should i avoid credit card use to improve our debt to income ratio 
5630	will paying off my car early hinder my ability to build credit 
5632	how can i decide whether do a masters even if i have go into debt after doing it 
5633	need help with the psychology of investing  past failures and future fears
5634	high expense ratio funds   are they worth it 
5635	calculating future value  initial deposit and recurring deposits of a fixed but different value
5636	if the co signer on my car loan dies  can the family take the car from me like theyre threatening to 
5637	is  folio  an acceptable contraction of  portfolio   
5641	google market cap
5642	how can a 529 plan help me save for my childs college education 
5643	living in my own rental property
5646	do i need multiple credit monitoring services 
5647	looking for an roi formula  brain is broken today
5648	returning to the uk after working in switzerland  what to do with my swiss francs 
5649	put idle savings to use while keeping them liquid
5650	first time home buyer  can you withdraw funds from a roth 401k for a first time home purchase 
5652	 legitimate   respectable  strategies to generate  passive income  on the internet 
5653	steps and timing of the seis investment  in the uk 
5656	why would refinancing my mortgage increase my pmi  even though rates are lower 
5657	how can i determine how much my car insurance will cost me 
5659	401k option   lifecycle or s p index   what are pros and cons 
5660	want to refinance fha loan  may move out unexpectedly and would like to keep as investment property  what are my options 
5665	where to park proceeds from house sale for 2 5 years 
5667	can extra mortgage payments be made to lower the monthly payment amount 
5668	what is the formula for determining estimated stock price when i  only have an earning per share number 
5670	good yield vs safer route  checking vs savings 
5671	are td e series funds worthwhile  or am i better off with etfs  why or why not 
5672	operating income
5673	comparing the present value of total payment today and partial payments over 3 months
5674	buying a house i have the cash for the whole thing should i still get a mortgage to get the homeowner tax break 
5677	are online mortgage lenders as good as local brick and mortar ones 
5684	is there a way to tell how many stocks have been shorted 
5686	how does value get rounded in figuring out bonds value 
5687	stock grant  taxes  and the irs
5689	are prepayment penalties for mortgages normal 
5692	im 23 and was given $50k what should i do 
5693	what is the p e ratio 
5694	shouldnt a roth ira accumulate more than 1 cent of interest per month 
5696	capital losses on early purchased stock 
5697	in accounting and investment  what is the difference and relationship between balance and position
5700	which us market indexes  dow djia  s p500  nasdaq  include reinvested dividends 
5703	buy index mutual fund or build my own 
5704	relocating and buying a house simultaneously   how to handle pre approval on fluctuating yearly income 
5708	what happens to an earnest money deposit if underwriting falls through 
5709	are there any banks with a command line style user interface 
5710	bucketing investments to track individual growths
5711	debit card for minor    8 yo 
5712	do you avoid tax when taking a home equity loan 
5715	why do only a handful of canadian companies have options trading on their stocks 
5717	is avoiding fees commonly found with cfd trading possible 
5718	how much does it cost to build a subdivision of houses on a large plot of land 
5719	how to decide which private student loan is right for me 
5723	calculating pay off for credit card with multiple aprs
5724	what are some tips for getting the upper hand in car price negotiations 
5726	figuring out an ideal balance to carry on credit cards  duplicate 
5727	is there a term for the risk of investing in an asset with a positive but inferior return 
5728	buying real estate with cash
5729	mortgage refinancing
5731	will i be turned down for a car loan 
5732	i bought a new car for a month and wanted to return it
5733	apr for a loan paid off monthly
5734	which graduate student loans are preferable 
5735	should i get cash from credit card at 0  for 8 months and put it on loans 
5739	asset allocation when retirement is already secure
5740	how much should a new graduate with new job put towards a car 
5741	learning investing and the stock market
5743	archive financial records by account or by year
5746	401k rollover   on my own or through my financial advisor 
5752	what factors of a stock help determine its potential 
5754	how often do typical investors really lose money 
5755	how are mortgage payments decided   duplicate 
5758	impact on credit worthiness  getting a loan with a co signer vs without 
5760	can warren buffets method be distilled into basic steps 
5761	what is the true value  ie advantages or benefits  of building up equity in your home 
5762	interactive brokers margin accounts
5763	what is the best way to get a  rough  home appraisal prior to starting the refinance process 
5765	when does it make sense for the money paid for equity to go to the corporation 
5767	4 months into a 30 month car loan  need new engine  cant sell any body parts
5770	any difference between buying a few shares of expensive stock or a bunch of cheap stock
5772	can i invest in the usa or eu from an asian 3rd world country  over the internet 
5773	would every fx currency pair or public stock that is under the 30 level using relative strength index  rsi  be an undervalued pair 
5774	does a budget comprise expenses  and or revenue 
5775	personal loan  how to define loan purpose
5776	is there a debit card that earns miles  1 mile per $1 spent  and doesnt have an annual fee 
5777	when shorting a stock  do you pay current market price or the best  lowest  available ask price 
5780	does settlement of second mortgage count as short sale 
5782	pay off credit cards in one lump sum  or spread over a few months 
5783	empirical performance data of etfs and mutual funds tracking identical indexes 
5784	how can i save on closing costs when buying a home 
5787	how can a person with really bad credit history rent decent housing 
5788	what would happen if i were to lose all equity in my condo when its time to renew the mortgage 
5789	quantiative easing fuels stock markets  but why  
5790	fx losses on non uk mortgage for uk property   tax deductable 
5791	paid off oldest cc keep it open or close it 
5792	should i take out a loan vs pay off with mothers help 
5797	pay down the student loan  or buy the car with cash 
5798	f 1 visa expired   unable to repay private student loan what to do 
5800	how to measure systematic risk of a stock 
5802	do americans still need extra health care   medical insurance after reform to health care   us 
5804	paying off student loan or using that money for a downpayment on a house
5806	home loan  loss payable clause in favor of lender for home insurance 
5810	capital gains loss  can irs waive the loss 
5811	why would you use an ifa for choosing a pension fund
5813	why do they call them  financial products  
5814	cost basis allocation question  gm bonds conversion to stock   warrants
5815	how to calculate money needed for bills  by day
5817	should an ira be disclaimed to allow it to be distributed according to a will 
5818	lowest interest options for short term loan
5820	will i be liable for taxes if i work for my co in india for 3 months while i am with my husband in uk
5826	buy tires and keep car for 12 36 months  or replace car now  
5830	can i short securities in a normal non margin  account
5831	can someone recommend a book that discusses the differences between types of financial statements 
5832	life insurance policy
5834	what happen in this selling call option scenario
5835	are there any disadvantages to dha investment properties 
5836	why have candlestick charts overlaps 
5837	how to get a down payment for your next home   use current home as the down payment on the new one 
5840	should retirement fund be equal to amount of money needed for financial independence 
5841	should i put more money down on one property and pay it off sooner or hold on to the cash 
5842	why ytm is higher than current yield in discount bond
5844	if a put seller closes early  what happens to the buyer 
5845	is investments by bodie just an expanded version of essentials of investments 
5849	what headaches will i have switching from quicken to gnucash 
5850	the doctor didnt charge the health insurance in time  am i liable 
5853	paying off principal of home vs investing in mutual fund
5854	how do i calculate the dwelling coverage i need from the information i have 
5855	analyst estimates for an insurance company
5856	why are options created 
5857	buying a house and taking part of 20  to move initial payment date forward
5860	what happens if one brings more than 10 000 usd with them into the us 
5861	are long term bonds risky assets 
5862	can i get a discount on merchandise by paying with cash instead of credit 
5865	how could usa defaulting on its public debt influence the stock bond market 
5871	what does apr mean im paying 
5872	are capitalization rate and net profit margin the same thing 
5873	if i have a home loan preapproval letter for x  can the seller know this without me explicitely telling them 
5876	investment in mutual fund in india for long term goals
5877	home renovations are expensive should i only pay cash for them 
5878	what emergencies could justify a highly liquid emergency fund 
5879	do banks give us interest even for the money that we only had briefly in our account 
5882	double entry accounting  how to keep track of mortgage installments as expenses 
5883	do i pay a zero   loan before another to clear both loans faster 
5885	how much money should i put on a house 
5888	interest charges on balance transfer when purchases are involved
5889	should i always pay my credit at the last day possible to maximize my savings interest 
5890	how to build a us credit history as a worker on a visa 
5891	comparing keeping old car vs a new car lease
5892	im about to be offered equity by my employer what should i expect 
5895	building financial independence
5896	sanity check on choosing the term for a mortgage refinance
5897	how to calculate average drawdown of a trading system 
5900	long term investment for money
5902	ways to establish credit history for international student
5904	what are the downsides of rolling credit card debt in this fashion
5905	for a car loan  how much should i get preapproved for 
5906	0  apr first 12 months on new credit card can i exceed that 30  rule of thumb and not hurt my credit score 
5910	can mortgage insurance replace pmi 
5911	timing between loans and applying for a new credit card
5912	get car loan w  part time job as student with no credit  no cosigner but no expenses
5914	tax treatment of renovation costs and mortgage interest on a second house
5915	rent or buy with 0 down
5916	non owner car insurance and registration
5918	stocks and bonds have yields  but what is a yield 
5922	is there such a thing as  stock insurance  
5923	do my 401k roth accounts benefit from compounding 
5925	the big short   shorting vs cds
5928	transfer from credit to debit 
5930	how come i cant sell short certain stocks  my broker says  no shares are available 
5931	are there statistics showing percentage of online brokerage customers that are actually making a profit trading forex futures options 
5932	why does a etn that is supposed to track crude oil like uwti show constant decline every year  and am i an idiot for investing in it 
5933	is it better to pay an insurance deductible  or get an upgrade 
5934	is it better to buy a computer on my credit card  or on credit from the computer store 
5935	split buying a house 3 ways how do i approach this 
5937	is it a good idea to get a mortgage when buying a house  for credit reasons 
5938	stock market order execution
5940	how does investment into a private company work 
5943	why would a company like apple be buying back its own shares 
5945	are no interest if paid in in x months credit cards worth it 
5946	why are stocks having less institutional investors a  good thing  
5947	what are the usual terms of a  rent with an option to buy  situation 
5951	why cant house prices be out of tune with salaries
5954	i have made all the payments on a car i cosigned do i have to fight for possession of the vehicle 
5957	what does the average log return value of a stock mean 
5958	what to do with $50 000 
5960	how accurate is implied volatility in predicting future moves 
5961	credit rating in germany
5962	is dividend included in eps
5963	if i get a bill  eg for internet service   is that a debt i owe  if no  what are the practical difference between a bill and a debt 
5965	can i be building a house with the bank forever 
5966	how much more than my mortgage should i charge for rent 
5968	which tax year does a bonus fall under 
5969	issuing bonds at discount   computing effective interest rate
5970	how to calculate ownership for property with a partner
5976	do financial advisers in canada who work at the bank  make investing decisions not in your best interest 
5982	why reit prices are not going down while bonds are being hammered 
5983	dad paid cash for house and we want to put it in my name
5985	consolidate my debt  higher apr  but what does that actually mean 
5986	is forward p e calculated using current price if yes  how useful is it  
5987	 correct  answer on visa credit quiz doesnt make sense
5989	how can i help my friend change his saving habits 
5992	understanding differences between s p500 index tracking etfs
5993	why would anyone want to pay off their debts in a way other than  highest interest  first 
5996	how do i choose between buying a car or buying a plot of land in pakistan 
5997	ive tracked my spending and have created a budget  now what do i do with it 
5999	whats the catch with biweekly mortgage payments 
6000	name first on car loan can you also be the cosigner 
6002	15 year mortgage vs 30 year paid off in 15
6004	put call parity   what is the difference between the two representations 
6005	why might it be advisable to keep student debt vs paying it off quickly 
6008	rejecting a second hand car from a dealer under uk consumer rights act
6012	how to find a good third party  401k management advice service 
6013	ask fbi permission to withdraw large sums from your checking or savings 
6014	is there a way to roll over short term gains and avoid capital gain tax
6015	can the us government retroactively tax gains made earlier in the fiscal year 
6017	how can i understand why investors think a particular company should have a high pe ratio 
6018	how to spend more   aka  how to avoid being a miser 
6019	how to calculate stamp duty of north territory in australia 
6021	how does a special memorandum account work
6023	i can make a budget  but how can i get myself to consistently follow my budget 
6025	will i  as a cs student  be allowed to take loans for paying the fees of ivy leagues 
6027	why cant a us state default  but a eu state can 
6029	$200k in an ira  unallocated whats the safest investment 
6030	basic info on construction loans
6031	digital money pots 
6032	previous owner of my home wants to buy it back but the propertys value is less than my loan  what to do 
6034	given a certain yearly savings  how much can i spend on a capital improvement  npv of future cash flow
6037	can i deduct childs charitable deduction from my taxes 
6038	looking for advice on rental property
6041	most effective fundamental analysis indicators for market entry
6042	what is the best source of funding to pay off debt 
6043	does it make sense to buy an index etf  eg s p 500  when the index is at an all time high 
6044	why index funds have different prices 
6045	in which situations is it better to consider a loan instead of paying cash 
6046	can i pay into a stocks   shares lisa as well as a regular s s isa 
6053	how does a no limit charge card affect your credit score 
6056	collateralized mortgage obligations
6064	starting long term savings account as a college student
6065	in australia  how to battle credit card debt 
6067	i need a car for 2 years buy or lease  or something else  
6068	at what point is it most advantageous to cease depositing into a 401k 
6070	car purchase loan versus car collateral loan
6072	how to approach building credit without a credit card
6073	end of season car sales 
6075	do the gain and loss during futures rollover each month will be even out in long run 
6076	where can i find company filing information in singapore 
6078	responsible investing   just a marketing trick 
6079	should i participate in a 401k if there is no company match 
6082	most common types of financial scams an individual investor should beware of 
6085	which student loans to pay off first  stafford or private 
6086	impact of rmd on credit worthiness
6087	why do so many nfl  pro football  players have charities 
6092	if stock price drops by the amount of dividend paid  what is the use of a dividend
6093	how should i be contributing to my 401 k   traditional or roth 
6099	23 and on my own  what should i be doing 
6104	how to prepare to purchase a house   germany 
6108	car loan upside down  refinance before selling 
6112	how do you quantify investment risk 
6113	are there cashflow positive investment properties in the usa 
6115	how to get the lowest mortgage rate on a new purchase 
6116	how should i distribute my savings 
6121	what are my best options if i dont have a lot of credit lines for housing loans 
6122	better to rent condo to daughter or put her on title 
6123	why adp does not accurately withhold state and federal income tax  even if w4 is correct  
6124	comparison between buying a stock and selling a naked put
6128	hardship withdrawal
6129	how is the price of vxx determined 
6131	is it ever a good idea to close credit cards 
6133	what happens to all of the options when they expire 
6135	are stock prices purely  or mostly  only based on human action 
6136	what is the median retirement savings in the united states today 
6138	relocating for first real job out of college 
6139	how do i fundamentally analyze this stock so i may see if the company is running well 
6141	is it legal if im managing my familys entire wealth 
6142	how does stabilization work during an ipo 
6144	shared groceries expenses between roommates to be divided as per specific consumption ratio and attendance
6146	lost credit card replaced with new card and new numbers credit score affected 
6147	what is the difference between a bad bounced check and insufficient funds 
6148	possible to use balance transfers to avoid interest with major credit cards 
6149	is it possible to make quarterly returns in hedge funds  
6150	my company didnt pay taxes on my behalf
6152	did basically all mutual funds have a significant crash in 2008 
6157	how do you go about buying a house directly from an owner  ie no broker involved 
6158	what are the disadvantages to borrowing money for energy conservation measures   solar panels 
6159	optimize return of dividends based on payout per share
6161	how can i figure out how a stocks price would change after i buy shares 
6166	who gets the periodic payments when an equity is sold on an repurchase agreement 
6167	do dividend quotes for us stocks include witheld taxes 
6168	how is your credit score related to credit utilization 
6171	optimal down payment amount
6176	disputing items to improve credit report
6178	what are the advantages of doing accounting on your personal finances 
6179	should i pay off my credit card online immediately or wait for the bill 
6180	why bid and ask do not match the price at which the stock is being traded  duplicate 
6181	in the stock market  why is the  open  price value never the same as previous days  close  
6184	how should i pay off my private student loans that have a lot of restrictions 
6185	ive got $100k to invest over the next 2 to 7 years what are some good options 
6186	lease vs buy car with cash 
6187	p e multiples for privately held companies 
6190	how do brokers make money from margin accounts 
6194	legal right to ask for someone bank records uk
6195	should i use put extra money toward paying off my student loans or investing in an index fund 
6196	selling a car with a lien
6199	how can all these countries owe so much money   why   where did they borrow it from 
6200	is there an online service that provides public company information through a public api  
6205	shorting stocks  indicators that a stock will drop 
6206	in the usa  does the income tax rate on my wages increase with the amount of money in my bank account 
6210	how do i make a small investment in the stock market  what is the minimum investment required 
6211	how are canada universal child care benefit  uccb    related tax measures changing in 2015 
6214	heloc vs parental student loans vs second mortgage 
6215	what is the equation for an inflation adjusted annuity held in perpetuity 
6217	whats a reliable way for a non permanent resident alien in the usa to get an auto loan 
6218	to use a line of credit or withdraw from savings
6219	are there investable real estate indices which track geographical locations 
6220	trouble sticking to a budget when using credit cards for day to day transactions 
6221	to pay off a student loan  should i save up a lump sum payoff payment or pay extra each month 
6226	what is the meaning of  short selling  or  going short  a stock 
6227	stock option grant being cancelled because strike price greater than fmv and replaced with a new grant at a higher strike price
6228	how does compounding of annual interest work 
6231	opening 5 credit cards at once with no history to ruin  is it a good idea 
6233	should i fund a move by borrowing or selling other property assets 
6234	first time homeowner and getting a mortgage 
6235	how bad is it to have a lot of credit available but not used 
6236	why dont people generally save more of their income 
6237	best steps to start saving money for a fresh grad in singapore 
6238	how to increase my credit score
6240	does money made by a company on selling its shares show up in balance sheet
6243	when filing taxes in canada  in what cases does box 39 on the t4 get reported as half of box 38 
6244	how do share dilution scams make money 
6245	what are the possible metrics for evaluating annual performance of a portfolio 
6246	having trouble with apr calculation
6248	strategy for investing large amount of cash
6252	is this mortgage advice good  or is it hooey 
6253	should i buy out my brother on a property we will inherit before making improvements 
6255	after consulting hr block  are you actually obligated to file your taxes with them  if theyve found ways to save you money 
6259	what does it mean when the broker does not have enough shares to short 
6261	is it irresponsible for me to lease a $300 month car for 18 months 
6262	help required on estimating ssa benefit amounts
6264	why is the price of my investment only updated once per day 
6265	borrowed shares how are they tracked 
6269	is it possible to eliminate pmi  personal private mortgage insurance  on a mortgage before reaching 20  down on principal 
6270	refinance when going to sell 
6271	advice for college student  should i hire a financial adviser or just invest in index funds 
6275	what is a bull put spread 
6276	does an individual share of a stock have some kind of unique identifier 
6278	what is the best way to help my dad consolidate his credit card debt at a lower rate 
6279	why is there inconsistent returns difference between direct and regular mutual funds 
6280	what retirement plans options should i pick for a relatively unstable career path 
6281	how to create personal balance sheet and budget plan for several accounts
6283	what does it mean to long convexity of options 
6286	why do banks insist on allowing transactions without sufficient funds 
6288	saving up for an expensive car
6290	what is a good 5 year plan for a college student with $15k in the bank 
6291	fundamentals of creating a diversified portfolio based on numbers 
